key,year,state,state_po,special,candidate,party,writein,candidatevotes,totalvotes,Winner,Percent,Incumbent,Incumbent?
Arizona|2012,2012,Arizona,AZ,FALSE,Jeff Flake,republican,FALSE,1104457,2243422,W,0.492309071,Jon Kyl,
Arizona|2012,2012,Arizona,AZ,FALSE,Richard Carmona,democrat,FALSE,1036542,2243422,,0.462036122,Jon Kyl,
Arizona|2012,2012,Arizona,AZ,FALSE,Marc Victor,libertarian,FALSE,102109,2243422,,0.045514843,Jon Kyl,
Arizona|2012,2012,Arizona,AZ,FALSE,NA,NA,TRUE,290,2243422,,0.000129267,Jon Kyl,
Arizona|2012,2012,Arizona,AZ,FALSE,NA,NA,TRUE,24,2243422,,1.06979E-05,Jon Kyl,
California|2012,2012,California,CA,FALSE,Dianne Feinstein,democrat,FALSE,7864624,12578511,W,0.625242845,Dianne Feinstein,Incumbent
California|2012,2012,California,CA,FALSE,Elizabeth Emken,republican,FALSE,4713887,12578511,,0.374757155,Dianne Feinstein,
Connecticut|2012,2012,Connecticut,CT,FALSE,Christopher S. Murphy,democrat,FALSE,792983,1511764,W,0.524541529,Joseph I. Lieberman,
Connecticut|2012,2012,Connecticut,CT,FALSE,Linda E. McMahon,republican,FALSE,604569,1511764,,0.399909642,Joseph I. Lieberman,
Connecticut|2012,2012,Connecticut,CT,FALSE,Linda E. McMahon,independent,FALSE,46520,1511764,,0.030771999,Joseph I. Lieberman,
Connecticut|2012,2012,Connecticut,CT,FALSE,Christopher S. Murphy,working families,FALSE,35778,1511764,,0.023666392,Joseph I. Lieberman,
Connecticut|2012,2012,Connecticut,CT,FALSE,Paul Passarelli,libertarian,FALSE,25045,1511764,,0.016566739,Joseph I. Lieberman,
Connecticut|2012,2012,Connecticut,CT,FALSE,NA,NA,TRUE,6414,1511764,,0.004242726,Joseph I. Lieberman,
Connecticut|2012,2012,Connecticut,CT,FALSE,NA,NA,TRUE,388,1511764,,0.000256654,Joseph I. Lieberman,
Connecticut|2012,2012,Connecticut,CT,FALSE,NA,NA,TRUE,40,1511764,,2.64592E-05,Joseph I. Lieberman,
Connecticut|2012,2012,Connecticut,CT,FALSE,NA,NA,TRUE,19,1511764,,1.25681E-05,Joseph I. Lieberman,
Connecticut|2012,2012,Connecticut,CT,FALSE,NA,NA,TRUE,8,1511764,,5.29183E-06,Joseph I. Lieberman,
Delaware|2012,2012,Delaware,DE,FALSE,Thomas R. Carper,democrat,FALSE,265415,399606,W,0.664191729,Thomas R. Carper,Incumbent
Delaware|2012,2012,Delaware,DE,FALSE,Kevin Wade,republican,FALSE,115700,399606,,0.289535192,Thomas R. Carper,
Delaware|2012,2012,Delaware,DE,FALSE,Alexander Pires,independent,FALSE,15300,399606,,0.038287713,Thomas R. Carper,
Delaware|2012,2012,Delaware,DE,FALSE,Andrew Richard Groff,green,FALSE,3191,399606,,0.007985366,Thomas R. Carper,
Florida|2012,2012,Florida,FL,FALSE,Bill Nelson,democrat,FALSE,4523451,8189946,W,0.552317561,Bill Nelson,Incumbent
Florida|2012,2012,Florida,FL,FALSE,Connie Mack,republican,FALSE,3458267,8189946,,0.422257607,Bill Nelson,
Florida|2012,2012,Florida,FL,FALSE,Bill Gaylor,none,FALSE,126079,8189946,,0.015394363,Bill Nelson,
Florida|2012,2012,Florida,FL,FALSE,Chris Borgia,none,FALSE,82089,8189946,,0.010023143,Bill Nelson,
Florida|2012,2012,Florida,FL,FALSE,Naomi Craine,,TRUE,19,8189946,,2.31992E-06,Bill Nelson,
Florida|2012,2012,Florida,FL,FALSE,NA,NA,TRUE,18,8189946,,2.19782E-06,Bill Nelson,
Florida|2012,2012,Florida,FL,FALSE,NA,NA,TRUE,12,8189946,,1.46521E-06,Bill Nelson,
Florida|2012,2012,Florida,FL,FALSE,NA,NA,TRUE,9,8189946,,1.09891E-06,Bill Nelson,
Florida|2012,2012,Florida,FL,FALSE,NA,NA,TRUE,2,8189946,,2.44202E-07,Bill Nelson,
Hawaii|2012,2012,Hawaii,HI,FALSE,Mazie K. Hirono,democrat,FALSE,269489,437159,W,0.61645534,Daniel K. Akaka,
Hawaii|2012,2012,Hawaii,HI,FALSE,Linda Lingle,republican,FALSE,160994,437159,,0.368273328,Daniel K. Akaka,
Hawaii|2012,2012,Hawaii,HI,FALSE,Blank Vote,,FALSE,6599,437159,,0.015095194,Daniel K. Akaka,
Hawaii|2012,2012,Hawaii,HI,FALSE,Over Vote,,FALSE,77,437159,,0.000176137,Daniel K. Akaka,
Indiana|2012,2012,Indiana,IN,FALSE,Joe Donnelly,democrat,FALSE,1281181,2560102,W,0.500441389,Richard G. Lugar,
Indiana|2012,2012,Indiana,IN,FALSE,Richard E. Mourdock,republican,FALSE,1133621,2560102,,0.44280306,Richard G. Lugar,
Indiana|2012,2012,Indiana,IN,FALSE,Andrew ??Andy?? Horning,libertarian,FALSE,145282,2560102,,0.05674852,Richard G. Lugar,
Indiana|2012,2012,Indiana,IN,FALSE,NA,NA,TRUE,15,2560102,,5.85914E-06,Richard G. Lugar,
Indiana|2012,2012,Indiana,IN,FALSE,NA,NA,TRUE,3,2560102,,1.17183E-06,Richard G. Lugar,
Maine|2012,2012,Maine,ME,FALSE,Angus King,independent for Maine,FALSE,370580,724720,W,0.511342312,Olympia J. Snowe,
Maine|2012,2012,Maine,ME,FALSE,"Charles E. Summers, Jr.",republican,FALSE,215399,724720,,0.297216856,Olympia J. Snowe,
Maine|2012,2012,Maine,ME,FALSE,Cynthia Ann Dill,democrat,FALSE,92900,724720,,0.128187438,Olympia J. Snowe,
Maine|2012,2012,Maine,ME,FALSE,Blank Vote,,FALSE,24121,724720,,0.033283199,Olympia J. Snowe,
Maine|2012,2012,Maine,ME,FALSE,Stephen M. Woods,,FALSE,10289,724720,,0.014197207,Olympia J. Snowe,
Maine|2012,2012,Maine,ME,FALSE,Danny Francis Dalton,,FALSE,5807,724720,,0.00801275,Olympia J. Snowe,
Maine|2012,2012,Maine,ME,FALSE,Andrew Ian Dodge,Independent for Liberty,FALSE,5624,724720,,0.007760238,Olympia J. Snowe,
Maryland|2012,2012,Maryland,MD,FALSE,Benjamin L. Cardin,democrat,FALSE,1474028,2633234,W,0.559778584,Benjamin L. Cardin,Incumbent
Maryland|2012,2012,Maryland,MD,FALSE,Daniel John Bongino,republican,FALSE,693291,2633234,,0.263284995,Benjamin L. Cardin,
Maryland|2012,2012,Maryland,MD,FALSE,S. Rob Sobhani,none,FALSE,430934,2633234,,0.163651996,Benjamin L. Cardin,
Maryland|2012,2012,Maryland,MD,FALSE,Dean Ahmad,libertarian,FALSE,32252,2633234,,0.012248057,Benjamin L. Cardin,
Maryland|2012,2012,Maryland,MD,FALSE,NA,NA,TRUE,2346,2633234,,0.00089092,Benjamin L. Cardin,
Maryland|2012,2012,Maryland,MD,FALSE,NA,NA,TRUE,163,2633234,,6.19011E-05,Benjamin L. Cardin,
Maryland|2012,2012,Maryland,MD,FALSE,NA,NA,TRUE,151,2633234,,5.73439E-05,Benjamin L. Cardin,
Maryland|2012,2012,Maryland,MD,FALSE,NA,NA,TRUE,48,2633234,,1.82285E-05,Benjamin L. Cardin,
Maryland|2012,2012,Maryland,MD,FALSE,NA,NA,TRUE,21,2633234,,7.97498E-06,Benjamin L. Cardin,
Massachusetts|2012,2012,Massachusetts,MA,FALSE,Elizabeth A. Warren,democrat,FALSE,1696346,3184196,W,0.532739191,Scott P. Brown,
Massachusetts|2012,2012,Massachusetts,MA,FALSE,Scott P. Brown,republican,FALSE,1458048,3184196,,0.457901461,Scott P. Brown,Incumbent
Massachusetts|2012,2012,Massachusetts,MA,FALSE,Blank Vote/Scattering,,FALSE,27643,3184196,,0.008681312,Scott P. Brown,
Massachusetts|2012,2012,Massachusetts,MA,FALSE,Other,,FALSE,2159,3184196,,0.000678036,Scott P. Brown,
Michigan|2012,2012,Michigan,MI,FALSE,Debbie Stabenow,democrat,FALSE,2735826,4652918,W,0.587980704,Debbie Stabenow,Incumbent
Michigan|2012,2012,Michigan,MI,FALSE,Pete Hoekstra,republican,FALSE,1767386,4652918,,0.379844648,Debbie Stabenow,
Michigan|2012,2012,Michigan,MI,FALSE,Scotty Boman,libertarian,FALSE,84480,4652918,,0.018156348,Debbie Stabenow,
Michigan|2012,2012,Michigan,MI,FALSE,Harley Mikkelson,green,FALSE,27890,4652918,,0.005994088,Debbie Stabenow,
Michigan|2012,2012,Michigan,MI,FALSE,Richard A. Matkin,u.s. taxpayers,FALSE,26038,4652918,,0.005596058,Debbie Stabenow,
Michigan|2012,2012,Michigan,MI,FALSE,John D. Litle,natural law,FALSE,11229,4652918,,0.002413324,Debbie Stabenow,
Michigan|2012,2012,Michigan,MI,FALSE,NA,NA,TRUE,48,4652918,,1.03161E-05,Debbie Stabenow,
Michigan|2012,2012,Michigan,MI,FALSE,NA,NA,TRUE,10,4652918,,2.14919E-06,Debbie Stabenow,
Michigan|2012,2012,Michigan,MI,FALSE,NA,NA,TRUE,7,4652918,,1.50443E-06,Debbie Stabenow,
Michigan|2012,2012,Michigan,MI,FALSE,NA,NA,TRUE,4,4652918,,8.59676E-07,Debbie Stabenow,
Minnesota|2012,2012,Minnesota,MN,FALSE,Amy Klobuchar,democrat,FALSE,1854595,2843207,W,0.652289826,Amy Klobuchar,Incumbent
Minnesota|2012,2012,Minnesota,MN,FALSE,Kurt Bills,republican,FALSE,867974,2843207,,0.305279918,Amy Klobuchar,
Minnesota|2012,2012,Minnesota,MN,FALSE,Stephen Williams,independence,FALSE,73539,2843207,,0.025864807,Amy Klobuchar,
Minnesota|2012,2012,Minnesota,MN,FALSE,Tim Davis,grassroots party,FALSE,30531,2843207,,0.010738226,Amy Klobuchar,
Minnesota|2012,2012,Minnesota,MN,FALSE,Michael Cavlan,minnesota open progressives,FALSE,13986,2843207,,0.004919093,Amy Klobuchar,
Minnesota|2012,2012,Minnesota,MN,FALSE,NA,NA,TRUE,2582,2843207,,0.000908129,Amy Klobuchar,
Mississippi|2012,2012,Mississippi,MS,FALSE,Roger F. Wicker,republican,FALSE,709626,1241568,W,0.57155629,Trent Lott,
Mississippi|2012,2012,Mississippi,MS,FALSE,"Albert N. Gore, Jr.",democrat,FALSE,503467,1241568,,0.405509002,Trent Lott,
Mississippi|2012,2012,Mississippi,MS,FALSE,Thomas Cramer,constitution,FALSE,15281,1241568,,0.012307824,Trent Lott,
Mississippi|2012,2012,Mississippi,MS,FALSE,Shawn O'Hara,reform,FALSE,13194,1241568,,0.010626885,Trent Lott,
Missouri|2012,2012,Missouri,MO,FALSE,Claire McCaskill,democrat,FALSE,1494125,2725793,W,0.548143238,Claire McCaskill,Incumbent
Missouri|2012,2012,Missouri,MO,FALSE,W. Todd Akin,republican,FALSE,1066159,2725793,,0.391137185,Claire McCaskill,
Missouri|2012,2012,Missouri,MO,FALSE,Jonathan Dine,libertarian,FALSE,165468,2725793,,0.060704536,Claire McCaskill,
Missouri|2012,2012,Missouri,MO,FALSE,NA,NA,TRUE,15,2725793,,5.50299E-06,Claire McCaskill,
Missouri|2012,2012,Missouri,MO,FALSE,NA,NA,TRUE,9,2725793,,3.30179E-06,Claire McCaskill,
Missouri|2012,2012,Missouri,MO,FALSE,NA,NA,TRUE,6,2725793,,2.20119E-06,Claire McCaskill,
Missouri|2012,2012,Missouri,MO,FALSE,NA,NA,TRUE,5,2725793,,1.83433E-06,Claire McCaskill,
Missouri|2012,2012,Missouri,MO,FALSE,NA,NA,TRUE,4,2725793,,1.46746E-06,Claire McCaskill,
Missouri|2012,2012,Missouri,MO,FALSE,NA,NA,TRUE,2,2725793,,7.33731E-07,Claire McCaskill,
Montana|2012,2012,Montana,MT,FALSE,Jon Tester,democrat,FALSE,236123,486066,W,0.485783824,Jon Tester,Incumbent
Montana|2012,2012,Montana,MT,FALSE,Denny Rehberg,republican,FALSE,218051,486066,,0.448603688,Jon Tester,
Montana|2012,2012,Montana,MT,FALSE,Dan Cox,libertarian,FALSE,31892,486066,,0.065612489,Jon Tester,
Nebraska|2012,2012,Nebraska,NE,FALSE,Deb Fischer,republican,FALSE,455593,788572,W,0.577744328,E. Benjamin Nelson,
Nebraska|2012,2012,Nebraska,NE,FALSE,Bob Kerrey,democrat,FALSE,332979,788572,,0.422255672,E. Benjamin Nelson,
Nevada|2012,2012,Nevada,NV,FALSE,Dean Heller,republican,FALSE,457656,997805,W,0.458662765,John Ensign,
Nevada|2012,2012,Nevada,NV,FALSE,Shelley Berkley,democrat,FALSE,446080,997805,,0.4470613,John Ensign,
Nevada|2012,2012,Nevada,NV,FALSE,David Lory Vanderbeek,independent american,FALSE,48792,997805,,0.048899334,John Ensign,
Nevada|2012,2012,Nevada,NV,FALSE,Other,,FALSE,45277,997805,,0.045376602,John Ensign,
New Jersey|2012,2012,New Jersey,NJ,FALSE,Robert Menendez,democrat,FALSE,1987680,3376649,W,0.58865461,Robert Menendez,Incumbent
New Jersey|2012,2012,New Jersey,NJ,FALSE,Joe Kyrillos,republican,FALSE,1329534,3376649,,0.39374362,Robert Menendez,
New Jersey|2012,2012,New Jersey,NJ,FALSE,Kenneth R. Kaplan,libertarian,FALSE,16803,3376649,,0.004976235,Robert Menendez,
New Jersey|2012,2012,New Jersey,NJ,FALSE,Ken Wolski,green,FALSE,15801,3376649,,0.004679491,Robert Menendez,
New Jersey|2012,2012,New Jersey,NJ,FALSE,Gwen Diakos,jersey strong independents,FALSE,9359,3376649,,0.002771683,Robert Menendez,
New Jersey|2012,2012,New Jersey,NJ,FALSE,J. David Dranikoff,totally independent candidate,FALSE,3834,3376649,,0.001135445,Robert Menendez,
New Jersey|2012,2012,New Jersey,NJ,FALSE,Inder ??Andy?? Soni,america first,FALSE,3593,3376649,,0.001064073,Robert Menendez,
New Jersey|2012,2012,New Jersey,NJ,FALSE,Robert ??Turk?? Turkavage,responsibility fairness integrity,FALSE,3532,3376649,,0.001046007,Robert Menendez,
New Jersey|2012,2012,New Jersey,NJ,FALSE,Gregory Pason,socialist party usa,FALSE,2249,3376649,,0.000666045,Robert Menendez,
New Jersey|2012,2012,New Jersey,NJ,FALSE,Eugene Martin Lavergne,no slogan,FALSE,2198,3376649,,0.000650941,Robert Menendez,
New Jersey|2012,2012,New Jersey,NJ,FALSE,Daryl Mikell Brooks,reform nation,FALSE,2066,3376649,,0.000611849,Robert Menendez,
New Mexico|2012,2012,New Mexico,NM,FALSE,Martin Heinrich,democrat,FALSE,395717,775793,W,0.510080653,Jeff Bingaman,
New Mexico|2012,2012,New Mexico,NM,FALSE,Heather A. Wilson,republican,FALSE,351260,775793,,0.452775418,Jeff Bingaman,
New Mexico|2012,2012,New Mexico,NM,FALSE,Jon R. Barrie,independent american,FALSE,28199,775793,,0.036348614,Jeff Bingaman,
New Mexico|2012,2012,New Mexico,NM,FALSE,NA,NA,TRUE,617,775793,,0.000795315,Jeff Bingaman,
New York|2012,2012,New York,NY,FALSE,Kirsten E. Gillibrand,democrat,FALSE,4420043,7116628,W,0.6210867,Hillary Rodham Clinton,
New York|2012,2012,New York,NY,FALSE,Wendy Long,republican,FALSE,1514647,7116628,,0.212832117,Hillary Rodham Clinton,
New York|2012,2012,New York,NY,FALSE,Blank Vote/Void Vote/Scattering,,FALSE,455963,7116628,,0.06407009,Hillary Rodham Clinton,
New York|2012,2012,New York,NY,FALSE,Kirsten E. Gillibrand,working families,FALSE,250580,7116628,,0.035210496,Hillary Rodham Clinton,
New York|2012,2012,New York,NY,FALSE,Wendy Long,conservative,FALSE,240819,7116628,,0.033838919,Hillary Rodham Clinton,
New York|2012,2012,New York,NY,FALSE,Kirsten E. Gillibrand,independence,FALSE,138255,7116628,,0.019427038,Hillary Rodham Clinton,
New York|2012,2012,New York,NY,FALSE,Colia Clark,green,FALSE,42442,7116628,,0.005963779,Hillary Rodham Clinton,
New York|2012,2012,New York,NY,FALSE,Chris Edes,libertarian,FALSE,31894,7116628,,0.004481617,Hillary Rodham Clinton,
New York|2012,2012,New York,NY,FALSE,John Mangelli,common sense,FALSE,21985,7116628,,0.003089244,Hillary Rodham Clinton,
North Dakota|2012,2012,North Dakota,ND,FALSE,Heidi Heitkamp,democrat,FALSE,161337,321144,W,0.502382109,Kent Conrad,
North Dakota|2012,2012,North Dakota,ND,FALSE,Rick Berg,republican,FALSE,158401,321144,,0.493239793,Kent Conrad,
North Dakota|2012,2012,North Dakota,ND,FALSE,NA,NA,TRUE,1406,321144,,0.004378098,Kent Conrad,
Ohio|2012,2012,Ohio,OH,FALSE,Sherrod Brown,democrat,FALSE,2762690,5449018,W,0.507006951,Sherrod Brown,Incumbent
Ohio|2012,2012,Ohio,OH,FALSE,Josh Mandel,republican,FALSE,2435712,5449018,,0.447000175,Sherrod Brown,
Ohio|2012,2012,Ohio,OH,FALSE,Scott A. Rupert,independent,FALSE,250616,5449018,,0.045992874,Sherrod Brown,
Pennsylvania|2012,2012,Pennsylvania,PA,FALSE,"Robert P. Casey, Jr.",democrat,FALSE,3021364,5627422,W,0.5369002,"Bob Casey, Jr.",Incumbent
Pennsylvania|2012,2012,Pennsylvania,PA,FALSE,Tom Smith,republican,FALSE,2509132,5627422,,0.445875927,"Bob Casey, Jr.",
Pennsylvania|2012,2012,Pennsylvania,PA,FALSE,Rayburn Douglas Smith,libertarian,FALSE,96926,5627422,,0.017223873,"Bob Casey, Jr.",
Rhode Island|2012,2012,Rhode Island,RI,FALSE,Sheldon Whitehouse,democrat,FALSE,271034,418189,W,0.648113652,Sheldon Whitehouse,Incumbent
Rhode Island|2012,2012,Rhode Island,RI,FALSE,Benjamin Barrett Hinckley III,republican,FALSE,146222,418189,,0.349655299,Sheldon Whitehouse,
Rhode Island|2012,2012,Rhode Island,RI,FALSE,NA,NA,TRUE,933,418189,,0.002231049,Sheldon Whitehouse,
Tennessee|2012,2012,Tennessee,TN,FALSE,Bob Corker,republican,FALSE,1506443,2321477,W,0.648915755,Bob Corker,Incumbent
Tennessee|2012,2012,Tennessee,TN,FALSE,Mark E. Clayton,democrat,FALSE,705882,2321477,,0.304065903,Bob Corker,
Tennessee|2012,2012,Tennessee,TN,FALSE,Martin Pleasant,green,FALSE,38472,2321477,,0.016572208,Bob Corker,
Tennessee|2012,2012,Tennessee,TN,FALSE,Shaun E. Crowell,independent,FALSE,20936,2321477,,0.009018396,Bob Corker,
Tennessee|2012,2012,Tennessee,TN,FALSE,Kermit Steck,constitution,FALSE,18620,2321477,,0.008020756,Bob Corker,
Tennessee|2012,2012,Tennessee,TN,FALSE,James Higdon,independent,FALSE,8085,2321477,,0.003482697,Bob Corker,
Tennessee|2012,2012,Tennessee,TN,FALSE,Michel Joseph Long,independent,FALSE,8080,2321477,,0.003480543,Bob Corker,
Tennessee|2012,2012,Tennessee,TN,FALSE,Troy Stephen Scoggin,independent,FALSE,7148,2321477,,0.003079074,Bob Corker,
Tennessee|2012,2012,Tennessee,TN,FALSE,David Gatchell,independent,FALSE,6523,2321477,,0.002809849,Bob Corker,
Tennessee|2012,2012,Tennessee,TN,FALSE,NA,NA,TRUE,470,2321477,,0.000202457,Bob Corker,
Tennessee|2012,2012,Tennessee,TN,FALSE,NA,NA,TRUE,409,2321477,,0.000176181,Bob Corker,
Tennessee|2012,2012,Tennessee,TN,FALSE,NA,NA,TRUE,218,2321477,,9.39057E-05,Bob Corker,
Tennessee|2012,2012,Tennessee,TN,FALSE,NA,NA,TRUE,117,2321477,,5.03989E-05,Bob Corker,
Tennessee|2012,2012,Tennessee,TN,FALSE,NA,NA,TRUE,23,2321477,,9.90749E-06,Bob Corker,
Tennessee|2012,2012,Tennessee,TN,FALSE,NA,NA,TRUE,18,2321477,,7.75368E-06,Bob Corker,
Tennessee|2012,2012,Tennessee,TN,FALSE,NA,NA,TRUE,14,2321477,,6.03064E-06,Bob Corker,
Tennessee|2012,2012,Tennessee,TN,FALSE,NA,NA,TRUE,12,2321477,,5.16912E-06,Bob Corker,
Tennessee|2012,2012,Tennessee,TN,FALSE,NA,NA,TRUE,5,2321477,,2.1538E-06,Bob Corker,
Tennessee|2012,2012,Tennessee,TN,FALSE,NA,NA,TRUE,2,2321477,,8.6152E-07,Bob Corker,
Texas|2012,2012,Texas,TX,FALSE,Ted Cruz,republican,FALSE,4440137,7864822,W,0.564556579,Kay Bailey Hutchison,
Texas|2012,2012,Texas,TX,FALSE,Paul Sadler,democrat,FALSE,3194927,7864822,,0.406230046,Kay Bailey Hutchison,
Texas|2012,2012,Texas,TX,FALSE,John Jay Myers,libertarian,FALSE,162354,7864822,,0.020643061,Kay Bailey Hutchison,
Texas|2012,2012,Texas,TX,FALSE,David B. Collins,green,FALSE,67404,7864822,,0.008570315,Kay Bailey Hutchison,
Utah|2012,2012,Utah,UT,FALSE,Orrin G. Hatch,republican,FALSE,657608,1006901,W,0.65310095,Orrin G. Hatch,Incumbent
Utah|2012,2012,Utah,UT,FALSE,Scott Howell,democrat,FALSE,301873,1006901,,0.299804052,Orrin G. Hatch,
Utah|2012,2012,Utah,UT,FALSE,Shaun Lynn McCausland,constitution,FALSE,31905,1006901,,0.031686333,Orrin G. Hatch,
Utah|2012,2012,Utah,UT,FALSE,Daniel Geery,justice,FALSE,8342,1006901,,0.008284826,Orrin G. Hatch,
Utah|2012,2012,Utah,UT,FALSE,Bill Barron,none,FALSE,7172,1006901,,0.007122845,Orrin G. Hatch,
Utah|2012,2012,Utah,UT,FALSE,NA,NA,TRUE,1,1006901,,9.93146E-07,Orrin G. Hatch,
Vermont|2012,2012,Vermont,VT,FALSE,Bernard Sanders,independent,FALSE,207848,292762,W,0.709955527,Bernard Sanders,Incumbent
Vermont|2012,2012,Vermont,VT,FALSE,John MacGovern,republican,FALSE,72898,292762,,0.249000895,Bernard Sanders,
Vermont|2012,2012,Vermont,VT,FALSE,Chris Ericson,united states marijuana,FALSE,5924,292762,,0.020234867,Bernard Sanders,
Vermont|2012,2012,Vermont,VT,FALSE,Pete Diamondstone,liberty union,FALSE,2511,292762,,0.008576933,Bernard Sanders,
Vermont|2012,2012,Vermont,VT,FALSE,Peter Moss,peace and prosperity,FALSE,2452,292762,,0.008375404,Bernard Sanders,
Vermont|2012,2012,Vermont,VT,FALSE,Laurel Laframboise,votekiss,FALSE,877,292762,,0.002995607,Bernard Sanders,
Vermont|2012,2012,Vermont,VT,FALSE,NA,NA,TRUE,252,292762,,0.000860767,Bernard Sanders,
Virginia|2012,2012,Virginia,VA,FALSE,Timothy M. Kaine,democrat,FALSE,2010067,3802196,W,0.52865949,"James H. \Jim\"" Webb, Jr.""",
Virginia|2012,2012,Virginia,VA,FALSE,George F. Allen,republican,FALSE,1785542,3802196,,0.46960809,"James H. \Jim\"" Webb, Jr.""",
Virginia|2012,2012,Virginia,VA,FALSE,NA,NA,TRUE,6587,3802196,,0.00173242,"James H. \Jim\"" Webb, Jr.""",
Washington|2012,2012,Washington,WA,FALSE,Maria Cantwell,democrat,FALSE,1855493,3069417,W,0.604509912,Maria Cantwell,Incumbent
Washington|2012,2012,Washington,WA,FALSE,Michael Baumgartner,republican,FALSE,1213924,3069417,,0.395490088,Maria Cantwell,
West Virginia|2012,2012,West Virginia,WV,FALSE,Joe Manchin III,democrat,FALSE,399898,660202,W,0.605720673,Robert C. Byrd,
West Virginia|2012,2012,West Virginia,WV,FALSE,John R. Raese,republican,FALSE,240787,660202,,0.364717162,Robert C. Byrd,
West Virginia|2012,2012,West Virginia,WV,FALSE,Bob Henry Baber,mountain party,FALSE,19517,660202,,0.029562164,Robert C. Byrd,
Wisconsin|2012,2012,Wisconsin,WI,FALSE,Tammy Baldwin,democrat,FALSE,1547104,3009411,W,0.514088637,Herb Kohl,
Wisconsin|2012,2012,Wisconsin,WI,FALSE,Tommy G. Thompson,republican,FALSE,1380126,3009411,,0.458603361,Herb Kohl,
Wisconsin|2012,2012,Wisconsin,WI,FALSE,Joseph Kexel,libertarian,FALSE,62240,3009411,,0.020681788,Herb Kohl,
Wisconsin|2012,2012,Wisconsin,WI,FALSE,Nimrod Y. U. Allen III,i.d.e.a.,FALSE,16455,3009411,,0.005467847,Herb Kohl,
Wisconsin|2012,2012,Wisconsin,WI,FALSE,scatter,,FALSE,3373,3009411,,0.001120817,Herb Kohl,
Wisconsin|2012,2012,Wisconsin,WI,FALSE,NA,NA,TRUE,70,3009411,,2.32604E-05,Herb Kohl,
Wisconsin|2012,2012,Wisconsin,WI,FALSE,NA,NA,TRUE,43,3009411,,1.42885E-05,Herb Kohl,
Wyoming|2012,2012,Wyoming,WY,FALSE,John Barrasso,republican,FALSE,185250,250700,W,0.738930993,Craig Thomas,
Wyoming|2012,2012,Wyoming,WY,FALSE,Tim Chesnut,democrat,FALSE,53019,250700,,0.211483845,Craig Thomas,
Wyoming|2012,2012,Wyoming,WY,FALSE,Joel Otto,country party,FALSE,6176,250700,,0.024635022,Craig Thomas,
Wyoming|2012,2012,Wyoming,WY,FALSE,Blank Vote,,FALSE,5747,250700,,0.022923813,Craig Thomas,
Wyoming|2012,2012,Wyoming,WY,FALSE,NA,NA,TRUE,417,250700,,0.001663343,Craig Thomas,
Wyoming|2012,2012,Wyoming,WY,FALSE,Over Vote,,FALSE,91,250700,,0.000362984,Craig Thomas,
Alabama|2014,2014,Alabama,AL,FALSE,Jeff Sessions,republican,FALSE,795606,818090,W,0.972516471,Jeff Sessions,Incumbent
Alabama|2014,2014,Alabama,AL,FALSE,NA,NA,TRUE,22484,818090,,0.027483529,Jeff Sessions,
Alaska|2014,2014,Alaska,AK,FALSE,Dan Sullivan,republican,FALSE,135445,282400,W,0.479621105,Mark Begich,
Alaska|2014,2014,Alaska,AK,FALSE,Mark Begich,democrat,FALSE,129431,282400,,0.458325071,Mark Begich,Incumbent
Alaska|2014,2014,Alaska,AK,FALSE,Mark S. Fish,libertarian,FALSE,10512,282400,,0.037223796,Mark Begich,
Alaska|2014,2014,Alaska,AK,FALSE,Ted Gianoutsos,nonaffiliated,FALSE,5636,282400,,0.019957507,Mark Begich,
Alaska|2014,2014,Alaska,AK,FALSE,NA,NA,TRUE,1376,282400,,0.004872521,Mark Begich,
Arkansas|2014,2014,Arkansas,AR,FALSE,Tom Cotton,republican,FALSE,478819,847505,W,0.564974838,Mark L. Pryor,
Arkansas|2014,2014,Arkansas,AR,FALSE,Mark L. Pryor,democrat,FALSE,334174,847505,,0.394303278,Mark L. Pryor,Incumbent
Arkansas|2014,2014,Arkansas,AR,FALSE,Nathan LaFrance,libertarian,FALSE,17210,847505,,0.020306665,Mark L. Pryor,
Arkansas|2014,2014,Arkansas,AR,FALSE,Mark H. Swaney,green,FALSE,16797,847505,,0.019819352,Mark L. Pryor,
Arkansas|2014,2014,Arkansas,AR,FALSE,NA,NA,TRUE,505,847505,,0.000595867,Mark L. Pryor,
Colorado|2014,2014,Colorado,CO,FALSE,Cory Gardner,republican,FALSE,983891,2041058,W,0.482049506,Mark Udall,
Colorado|2014,2014,Colorado,CO,FALSE,Mark Udall,democrat,FALSE,944203,2041058,,0.462604688,Mark Udall,Incumbent
Colorado|2014,2014,Colorado,CO,FALSE,Gaylon Kent,libertarian,FALSE,52876,2041058,,0.025906172,Mark Udall,
Colorado|2014,2014,Colorado,CO,FALSE,Steve Shogan,unaffiliated,FALSE,29472,2041058,,0.01443957,Mark Udall,
Colorado|2014,2014,Colorado,CO,FALSE,Ra_l Acosta,unaffiliated,FALSE,24151,2041058,,0.011832589,Mark Udall,
Colorado|2014,2014,Colorado,CO,FALSE,Bill Hammons,unity party of colorado,FALSE,6427,2041058,,0.003148857,Mark Udall,
Colorado|2014,2014,Colorado,CO,FALSE,NA,NA,TRUE,21,2041058,,1.02888E-05,Mark Udall,
Colorado|2014,2014,Colorado,CO,FALSE,NA,NA,TRUE,17,2041058,,8.32901E-06,Mark Udall,
